src,dst,src_name,dst_name,start_I,finish_I,duration_intervals,pred,path_nodes
0,23,VANGUARD 2,TRANSIT 5E 3,48.0,49.0,2.0,0.0,0->23
0,24,VANGUARD 2,TIROS 8,20.0,61.0,42.0,8.0,0->8->24
0,25,VANGUARD 2,GGSE 1 (GGRS),20.0,25.0,6.0,30.0,0->30->25
0,26,VANGUARD 2,SECOR 1B,24.0,45.0,22.0,47.0,0->47->26
0,27,VANGUARD 2,SOLRAD 7A,,,,,
0,28,VANGUARD 2,GREB,20.0,39.0,20.0,30.0,0->30->28
0,29,VANGUARD 2,OPS 3367 A,24.0,44.0,21.0,18.0,0->47->18->29
0,30,VANGUARD 2,OPS 3367 B,20.0,21.0,2.0,0.0,0->30
0,31,VANGUARD 2,OPS 4412 (TRANSIT 9),20.0,42.0,23.0,8.0,0->8->31
0,32,VANGUARD 2,OPS 4467 A,20.0,48.0,29.0,14.0,0->8->14->32
0,33,VANGUARD 2,OPS 4467 B,20.0,31.0,12.0,38.0,0->38->33
0,34,VANGUARD 2,EXPLORER 20,19.0,24.0,6.0,23.0,0->23->34
0,35,VANGUARD 2,COSMOS 44,20.0,48.0,29.0,14.0,0->8->14->35
0,36,VANGUARD 2,OPS 5798 (TRANSIT 5B-4),19.0,30.0,12.0,25.0,0->30->25->36
0,37,VANGUARD 2,EXPLORER 22,20.0,48.0,29.0,8.0,0->8->37
0,38,VANGUARD 2,CALSPHERE 1,19.0,20.0,2.0,0.0,0->38
0,39,VANGUARD 2,CALSPHERE 2,17.0,18.0,2.0,0.0,0->39
0,40,VANGUARD 2,EXPLORER 25 (INJUN-4),55.0,56.0,2.0,0.0,0->40
0,41,VANGUARD 2,OPS 6582 (TRANSIT 5E-5),20.0,44.0,25.0,8.0,0->8->41
0,42,VANGUARD 2,OPS 6582 (TRANSIT 5B-5),,,,,
0,43,VANGUARD 2,TIROS 9,20.0,33.0,14.0,34.0,0->23->34->43
0,44,VANGUARD 2,SECOR 3,19.0,35.0,17.0,23.0,0->23->44
0,45,VANGUARD 2,GGSE 2,20.0,43.0,24.0,14.0,0->8->14->45
0,46,VANGUARD 2,OPS 4988 (GREB 6),20.0,60.0,41.0,8.0,0->8->46
0,47,VANGUARD 2,PORCUPINE 1,22.0,23.0,2.0,0.0,0->47
0,48,VANGUARD 2,SOLRAD 7B,20.0,25.0,6.0,39.0,0->39->48
0,49,VANGUARD 2,GGSE 3,19.0,28.0,10.0,30.0,0->30->49
1,0,VANGUARD 3,VANGUARD 2,,,,,
1,2,VANGUARD 3,EXPLORER 7,,,,,
1,3,VANGUARD 3,TIROS 1,,,,,
1,4,VANGUARD 3,TRANSIT 2A,,,,,
1,5,VANGUARD 3,SOLRAD 1 (GREB),,,,,
1,6,VANGUARD 3,COURIER 1B,50.0,53.0,4.0,35.0,1->35->6
1,7,VANGUARD 3,EXPLORER 11,,,,,
1,8,VANGUARD 3,TRANSIT 4A,,,,,
1,9,VANGUARD 3,SOLRAD 3/INJUN 1,,,,,
1,10,VANGUARD 3,TIROS 3,,,,,
1,11,VANGUARD 3,TRANSIT 4B,,,,,
1,12,VANGUARD 3,TRAAC,,,,,
1,13,VANGUARD 3,TIROS 4,,,,,
1,14,VANGUARD 3,TIROS 5,,,,,
1,15,VANGUARD 3,FTV 3502,,,,,
1,16,VANGUARD 3,TIROS 6,,,,,
1,17,VANGUARD 3,ALOUETTE 1 (S-27),,,,,
1,18,VANGUARD 3,ANNA 1B,,,,,
1,19,VANGUARD 3,EXPLORER 16,,,,,
1,20,VANGUARD 3,TRANSIT 5B-1,,,,,
1,21,VANGUARD 3,RADIATION SAT (5E 1),,,,,
1,22,VANGUARD 3,TRANSIT 5B-2,,,,,
1,23,VANGUARD 3,TRANSIT 5E 3,,,,,
1,24,VANGUARD 3,TIROS 8,,,,,
1,25,VANGUARD 3,GGSE 1 (GGRS),,,,,
1,26,VANGUARD 3,SECOR 1B,57.0,58.0,2.0,1.0,1->26
1,27,VANGUARD 3,SOLRAD 7A,,,,,
1,28,VANGUARD 3,GREB,,,,,
1,29,VANGUARD 3,OPS 3367 A,,,,,
1,30,VANGUARD 3,OPS 3367 B,,,,,
1,31,VANGUARD 3,OPS 4412 (TRANSIT 9),50.0,60.0,11.0,35.0,1->35->31
1,32,VANGUARD 3,OPS 4467 A,,,,,
1,33,VANGUARD 3,OPS 4467 B,,,,,
1,34,VANGUARD 3,EXPLORER 20,,,,,
1,35,VANGUARD 3,COSMOS 44,50.0,51.0,2.0,1.0,1->35
1,36,VANGUARD 3,OPS 5798 (TRANSIT 5B-4),,,,,
1,37,VANGUARD 3,EXPLORER 22,,,,,
1,38,VANGUARD 3,CALSPHERE 1,,,,,
1,39,VANGUARD 3,CALSPHERE 2,,,,,
1,40,VANGUARD 3,EXPLORER 25 (INJUN-4),,,,,
1,41,VANGUARD 3,OPS 6582 (TRANSIT 5E-5),,,,,
1,42,VANGUARD 3,OPS 6582 (TRANSIT 5B-5),,,,,
1,43,VANGUARD 3,TIROS 9,50.0,55.0,6.0,6.0,1->35->6->43
1,44,VANGUARD 3,SECOR 3,,,,,
1,45,VANGUARD 3,GGSE 2,50.0,62.0,13.0,35.0,1->35->45
1,46,VANGUARD 3,OPS 4988 (GREB 6),,,,,
1,47,VANGUARD 3,PORCUPINE 1,,,,,
1,48,VANGUARD 3,SOLRAD 7B,,,,,
1,49,VANGUARD 3,GGSE 3,,,,,
2,0,EXPLORER 7,VANGUARD 2,23.0,54.0,32.0,18.0,2->18->0
2,1,EXPLORER 7,VANGUARD 3,23.0,58.0,36.0,18.0,2->18->1
2,3,EXPLORER 7,TIROS 1,14.0,29.0,16.0,31.0,2->31->3
2,4,EXPLORER 7,TRANSIT 2A,0.0,12.0,13.0,25.0,2->25->4
2,5,EXPLORER 7,SOLRAD 1 (GREB),10.0,11.0,2.0,2.0,2->5
2,6,EXPLORER 7,COURIER 1B,37.0,55.0,19.0,43.0,2->43->6
2,7,EXPLORER 7,EXPLORER 11,8.0,23.0,16.0,33.0,2->33->7
2,8,EXPLORER 7,TRANSIT 4A,2.0,26.0,25.0,25.0,2->25->8
2,9,EXPLORER 7,SOLRAD 3/INJUN 1,8.0,30.0,23.0,33.0,2->33->9
2,10,EXPLORER 7,TIROS 3,8.0,36.0,29.0,9.0,2->33->9->10
2,11,EXPLORER 7,TRANSIT 4B,14.0,37.0,24.0,3.0,2->31->3->11
2,12,EXPLORER 7,TRAAC,14.0,44.0,31.0,20.0,2->31->20->12
2,13,EXPLORER 7,TIROS 4,37.0,52.0,16.0,43.0,2->43->13
2,14,EXPLORER 7,TIROS 5,2.0,29.0,28.0,25.0,2->25->14
2,15,EXPLORER 7,FTV 3502,41.0,45.0,5.0,5.0,2->5->15
2,16,EXPLORER 7,TIROS 6,8.0,37.0,30.0,23.0,2->25->23->16
2,17,EXPLORER 7,ALOUETTE 1 (S-27),11.0,21.0,11.0,5.0,2->5->17
2,18,EXPLORER 7,ANNA 1B,23.0,24.0,2.0,2.0,2->18
2,19,EXPLORER 7,EXPLORER 16,14.0,26.0,13.0,15.0,2->5->15->19
2,20,EXPLORER 7,TRANSIT 5B-1,14.0,19.0,6.0,31.0,2->31->20
2,21,EXPLORER 7,RADIATION SAT (5E 1),10.0,11.0,2.0,2.0,2->21
2,22,EXPLORER 7,TRANSIT 5B-2,11.0,35.0,25.0,21.0,2->21->22
2,23,EXPLORER 7,TRANSIT 5E 3,2.0,24.0,23.0,25.0,2->25->23
2,24,EXPLORER 7,TIROS 8,8.0,26.0,19.0,7.0,2->33->7->24
2,25,EXPLORER 7,GGSE 1 (GGRS),0.0,1.0,2.0,2.0,2->25
2,26,EXPLORER 7,SECOR 1B,14.0,35.0,22.0,31.0,2->31->26
2,27,EXPLORER 7,SOLRAD 7A,14.0,28.0,15.0,20.0,2->31->20->27
2,28,EXPLORER 7,GREB,8.0,11.0,4.0,33.0,2->33->28
2,29,EXPLORER 7,OPS 3367 A,0.0,15.0,16.0,4.0,2->25->4->29
2,30,EXPLORER 7,OPS 3367 B,2.0,26.0,25.0,48.0,2->48->30
2,31,EXPLORER 7,OPS 4412 (TRANSIT 9),14.0,15.0,2.0,2.0,2->31
2,32,EXPLORER 7,OPS 4467 A,14.0,43.0,30.0,31.0,2->31->32
2,33,EXPLORER 7,OPS 4467 B,8.0,9.0,2.0,2.0,2->33
2,34,EXPLORER 7,EXPLORER 20,2.0,16.0,15.0,48.0,2->48->34
2,35,EXPLORER 7,COSMOS 44,14.0,31.0,18.0,31.0,2->31->35
2,36,EXPLORER 7,OPS 5798 (TRANSIT 5B-4),24.0,25.0,2.0,2.0,2->36
2,37,EXPLORER 7,EXPLORER 22,41.0,48.0,8.0,21.0,2->21->37
2,38,EXPLORER 7,CALSPHERE 1,2.0,25.0,24.0,25.0,2->25->38
2,39,EXPLORER 7,CALSPHERE 2,2.0,25.0,24.0,48.0,2->48->39
2,40,EXPLORER 7,EXPLORER 25 (INJUN-4),23.0,38.0,16.0,18.0,2->18->40
2,41,EXPLORER 7,OPS 6582 (TRANSIT 5E-5),43.0,44.0,2.0,2.0,2->41
2,42,EXPLORER 7,OPS 6582 (TRANSIT 5B-5),14.0,41.0,28.0,26.0,2->31->26->42
2,43,EXPLORER 7,TIROS 9,36.0,37.0,2.0,2.0,2->43
2,44,EXPLORER 7,SECOR 3,8.0,35.0,28.0,23.0,2->25->23->44
2,45,EXPLORER 7,GGSE 2,11.0,19.0,9.0,36.0,2->36->45
2,46,EXPLORER 7,OPS 4988 (GREB 6),11.0,29.0,19.0,21.0,2->21->46
2,47,EXPLORER 7,PORCUPINE 1,23.0,38.0,16.0,18.0,2->18->47
2,48,EXPLORER 7,SOLRAD 7B,2.0,3.0,2.0,2.0,2->48
2,49,EXPLORER 7,GGSE 3,2.0,23.0,22.0,48.0,2->48->49
3,0,TIROS 1,VANGUARD 2,38.0,49.0,12.0,17.0,3->17->0
3,1,TIROS 1,VANGUARD 3,45.0,51.0,7.0,14.0,3->14->1
3,2,TIROS 1,EXPLORER 7,22.0,37.0,16.0,43.0,3->43->2
3,4,TIROS 1,TRANSIT 2A,28.0,45.0,18.0,29.0,3->31->29->4
3,5,TIROS 1,SOLRAD 1 (GREB),38.0,52.0,15.0,17.0,3->17->5
3,6,TIROS 1,COURIER 1B,19.0,20.0,2.0,3.0,3->6
3,7,TIROS 1,EXPLORER 11,28.0,54.0,27.0,31.0,3->31->7
3,8,TIROS 1,TRANSIT 4A,3.0,12.0,10.0,45.0,3->45->8
3,9,TIROS 1,SOLRAD 3/INJUN 1,38.0,62.0,25.0,17.0,3->17->9
3,10,TIROS 1,TIROS 3,6.0,36.0,31.0,17.0,3->17->10
3,11,TIROS 1,TRANSIT 4B,8.0,9.0,2.0,3.0,3->11
3,12,TIROS 1,TRAAC,6.0,44.0,39.0,17.0,3->17->12
3,13,TIROS 1,TIROS 4,23.0,24.0,2.0,3.0,3->13
3,14,TIROS 1,TIROS 5,15.0,16.0,2.0,3.0,3->14
3,15,TIROS 1,FTV 3502,25.0,39.0,15.0,6.0,3->6->15
3,16,TIROS 1,TIROS 6,15.0,36.0,22.0,14.0,3->14->16
3,17,TIROS 1,ALOUETTE 1 (S-27),5.0,6.0,2.0,3.0,3->17
3,18,TIROS 1,ANNA 1B,23.0,50.0,28.0,13.0,3->13->18
3,19,TIROS 1,EXPLORER 16,28.0,56.0,29.0,15.0,3->6->15->19
3,20,TIROS 1,TRANSIT 5B-1,28.0,49.0,22.0,15.0,3->6->15->20
3,21,TIROS 1,RADIATION SAT (5E 1),22.0,42.0,21.0,2.0,3->43->2->21
3,22,TIROS 1,TRANSIT 5B-2,6.0,16.0,11.0,17.0,3->17->22
3,23,TIROS 1,TRANSIT 5E 3,6.0,12.0,7.0,17.0,3->17->23
3,24,TIROS 1,TIROS 8,22.0,61.0,40.0,2.0,3->43->2->24
3,25,TIROS 1,GGSE 1 (GGRS),28.0,46.0,19.0,31.0,3->31->25
3,26,TIROS 1,SECOR 1B,28.0,35.0,8.0,31.0,3->31->26
3,27,TIROS 1,SOLRAD 7A,,,,,
3,28,TIROS 1,GREB,22.0,41.0,20.0,33.0,3->43->33->28
3,29,TIROS 1,OPS 3367 A,28.0,38.0,11.0,31.0,3->31->29
3,30,TIROS 1,OPS 3367 B,38.0,45.0,8.0,17.0,3->17->30
3,31,TIROS 1,OPS 4412 (TRANSIT 9),28.0,29.0,2.0,3.0,3->31
3,32,TIROS 1,OPS 4467 A,45.0,48.0,4.0,14.0,3->14->32
3,33,TIROS 1,OPS 4467 B,22.0,39.0,18.0,43.0,3->43->33
3,34,TIROS 1,EXPLORER 20,22.0,33.0,12.0,43.0,3->43->34
3,35,TIROS 1,COSMOS 44,20.0,23.0,4.0,6.0,3->6->35
3,36,TIROS 1,OPS 5798 (TRANSIT 5B-4),38.0,51.0,14.0,45.0,3->45->36
3,37,TIROS 1,EXPLORER 22,22.0,48.0,27.0,2.0,3->43->2->37
3,38,TIROS 1,CALSPHERE 1,6.0,14.0,9.0,17.0,3->17->38
3,39,TIROS 1,CALSPHERE 2,6.0,13.0,8.0,17.0,3->17->39
3,40,TIROS 1,EXPLORER 25 (INJUN-4),28.0,44.0,17.0,31.0,3->31->40
3,41,TIROS 1,OPS 6582 (TRANSIT 5E-5),28.0,29.0,2.0,3.0,3->41
3,42,TIROS 1,OPS 6582 (TRANSIT 5B-5),28.0,41.0,14.0,26.0,3->31->26->42
3,43,TIROS 1,TIROS 9,22.0,23.0,2.0,3.0,3->43
3,44,TIROS 1,SECOR 3,15.0,36.0,22.0,14.0,3->14->44
3,45,TIROS 1,GGSE 2,0.0,1.0,2.0,3.0,3->45
3,46,TIROS 1,OPS 4988 (GREB 6),22.0,60.0,39.0,2.0,3->43->2->46
3,47,TIROS 1,PORCUPINE 1,6.0,20.0,15.0,17.0,3->17->47
3,48,TIROS 1,SOLRAD 7B,38.0,56.0,19.0,17.0,3->17->48
3,49,TIROS 1,GGSE 3,23.0,42.0,20.0,13.0,3->13->49
4,0,TRANSIT 2A,VANGUARD 2,23.0,49.0,27.0,14.0,4->34->8->14->0
4,1,TRANSIT 2A,VANGUARD 3,23.0,51.0,29.0,14.0,4->34->8->14->1
4,2,TRANSIT 2A,EXPLORER 7,18.0,32.0,15.0,22.0,4->49->22->2
4,3,TRANSIT 2A,TIROS 1,23.0,45.0,23.0,14.0,4->34->8->14->3
4,5,TRANSIT 2A,SOLRAD 1 (GREB),23.0,39.0,17.0,49.0,4->49->5
4,6,TRANSIT 2A,COURIER 1B,23.0,42.0,20.0,14.0,4->34->8->14->6
4,7,TRANSIT 2A,EXPLORER 11,14.0,23.0,10.0,29.0,4->29->7
4,8,TRANSIT 2A,TRANSIT 4A,48.0,56.0,9.0,34.0,4->34->8
4,9,TRANSIT 2A,SOLRAD 3/INJUN 1,23.0,34.0,12.0,30.0,4->49->30->9
4,10,TRANSIT 2A,TIROS 3,23.0,36.0,14.0,38.0,4->49->38->10
4,11,TRANSIT 2A,TRANSIT 4B,13.0,44.0,32.0,29.0,4->29->11
4,12,TRANSIT 2A,TRAAC,23.0,44.0,22.0,38.0,4->49->38->12
4,13,TRANSIT 2A,TIROS 4,17.0,39.0,23.0,8.0,4->34->8->13
4,14,TRANSIT 2A,TIROS 5,17.0,29.0,13.0,8.0,4->34->8->14
4,15,TRANSIT 2A,FTV 3502,17.0,39.0,23.0,8.0,4->34->8->15
4,16,TRANSIT 2A,TIROS 6,23.0,37.0,15.0,23.0,4->34->23->16
4,17,TRANSIT 2A,ALOUETTE 1 (S-27),23.0,44.0,22.0,23.0,4->34->23->17
4,18,TRANSIT 2A,ANNA 1B,23.0,50.0,28.0,49.0,4->49->18
4,19,TRANSIT 2A,EXPLORER 16,23.0,45.0,23.0,38.0,4->49->38->19
4,20,TRANSIT 2A,TRANSIT 5B-1,23.0,38.0,16.0,30.0,4->49->30->20
4,21,TRANSIT 2A,RADIATION SAT (5E 1),23.0,35.0,13.0,22.0,4->49->22->21
4,22,TRANSIT 2A,TRANSIT 5B-2,23.0,30.0,8.0,49.0,4->49->22
4,23,TRANSIT 2A,TRANSIT 5E 3,17.0,24.0,8.0,34.0,4->34->23
4,24,TRANSIT 2A,TIROS 8,14.0,26.0,13.0,7.0,4->29->7->24
4,25,TRANSIT 2A,GGSE 1 (GGRS),11.0,12.0,2.0,4.0,4->25
4,26,TRANSIT 2A,SECOR 1B,23.0,58.0,36.0,30.0,4->49->30->26
4,27,TRANSIT 2A,SOLRAD 7A,14.0,32.0,19.0,7.0,4->29->7->27
4,28,TRANSIT 2A,GREB,23.0,39.0,17.0,33.0,4->49->30->33->28
4,29,TRANSIT 2A,OPS 3367 A,14.0,15.0,2.0,4.0,4->29
4,30,TRANSIT 2A,OPS 3367 B,23.0,28.0,6.0,49.0,4->49->30
4,31,TRANSIT 2A,OPS 4412 (TRANSIT 9),23.0,42.0,20.0,49.0,4->49->31
4,32,TRANSIT 2A,OPS 4467 A,13.0,43.0,31.0,29.0,4->29->32
4,33,TRANSIT 2A,OPS 4467 B,23.0,32.0,10.0,30.0,4->49->30->33
4,34,TRANSIT 2A,EXPLORER 20,16.0,17.0,2.0,4.0,4->34
4,35,TRANSIT 2A,COSMOS 44,13.0,38.0,26.0,29.0,4->29->35
4,36,TRANSIT 2A,OPS 5798 (TRANSIT 5B-4),17.0,30.0,14.0,25.0,4->25->36
4,37,TRANSIT 2A,EXPLORER 22,23.0,48.0,26.0,21.0,4->49->22->21->37
4,38,TRANSIT 2A,CALSPHERE 1,54.0,59.0,6.0,49.0,4->49->38
4,39,TRANSIT 2A,CALSPHERE 2,23.0,30.0,8.0,30.0,4->49->30->39
4,40,TRANSIT 2A,EXPLORER 25 (INJUN-4),13.0,44.0,32.0,29.0,4->29->40
4,41,TRANSIT 2A,OPS 6582 (TRANSIT 5E-5),23.0,44.0,22.0,5.0,4->49->5->41
4,42,TRANSIT 2A,OPS 6582 (TRANSIT 5B-5),,,,,
4,43,TRANSIT 2A,TIROS 9,17.0,33.0,17.0,34.0,4->34->43
4,44,TRANSIT 2A,SECOR 3,23.0,35.0,13.0,30.0,4->49->30->44
4,45,TRANSIT 2A,GGSE 2,23.0,45.0,23.0,30.0,4->49->30->45
4,46,TRANSIT 2A,OPS 4988 (GREB 6),14.0,38.0,25.0,7.0,4->29->7->46
4,47,TRANSIT 2A,PORCUPINE 1,23.0,52.0,30.0,30.0,4->49->30->47
4,48,TRANSIT 2A,SOLRAD 7B,15.0,18.0,4.0,25.0,4->25->48
4,49,TRANSIT 2A,GGSE 3,22.0,23.0,2.0,4.0,4->49
5,0,SOLRAD 1 (GREB),VANGUARD 2,20.0,47.0,28.0,8.0,5->34->8->0
5,1,SOLRAD 1 (GREB),VANGUARD 3,20.0,51.0,32.0,11.0,5->17->3->11->1
5,2,SOLRAD 1 (GREB),EXPLORER 7,10.0,11.0,2.0,5.0,5->2
5,3,SOLRAD 1 (GREB),TIROS 1,20.0,32.0,13.0,17.0,5->17->3
5,4,SOLRAD 1 (GREB),TRANSIT 2A,3.0,17.0,15.0,34.0,5->34->4
5,6,SOLRAD 1 (GREB),COURIER 1B,14.0,36.0,23.0,13.0,5->41->13->6
5,7,SOLRAD 1 (GREB),EXPLORER 11,14.0,32.0,19.0,27.0,5->41->27->7
5,8,SOLRAD 1 (GREB),TRANSIT 4A,3.0,26.0,24.0,34.0,5->34->8
5,9,SOLRAD 1 (GREB),SOLRAD 3/INJUN 1,14.0,38.0,25.0,20.0,5->41->20->9
5,10,SOLRAD 1 (GREB),TIROS 3,3.0,36.0,34.0,23.0,5->34->23->10
5,11,SOLRAD 1 (GREB),TRANSIT 4B,20.0,37.0,18.0,3.0,5->17->3->11
5,12,SOLRAD 1 (GREB),TRAAC,14.0,44.0,31.0,20.0,5->41->20->12
5,13,SOLRAD 1 (GREB),TIROS 4,14.0,32.0,19.0,41.0,5->41->13
5,14,SOLRAD 1 (GREB),TIROS 5,20.0,45.0,26.0,3.0,5->17->3->14
5,15,SOLRAD 1 (GREB),FTV 3502,15.0,16.0,2.0,5.0,5->15
5,16,SOLRAD 1 (GREB),TIROS 6,3.0,36.0,34.0,14.0,5->17->3->14->16
5,17,SOLRAD 1 (GREB),ALOUETTE 1 (S-27),20.0,21.0,2.0,5.0,5->17
5,18,SOLRAD 1 (GREB),ANNA 1B,38.0,50.0,13.0,49.0,5->49->18
5,19,SOLRAD 1 (GREB),EXPLORER 16,45.0,56.0,12.0,41.0,5->41->19
5,20,SOLRAD 1 (GREB),TRANSIT 5B-1,14.0,17.0,4.0,41.0,5->41->20
5,21,SOLRAD 1 (GREB),RADIATION SAT (5E 1),9.0,10.0,2.0,5.0,5->21
5,22,SOLRAD 1 (GREB),TRANSIT 5B-2,3.0,27.0,25.0,4.0,5->34->4->22
5,23,SOLRAD 1 (GREB),TRANSIT 5E 3,3.0,24.0,22.0,34.0,5->34->23
5,24,SOLRAD 1 (GREB),TIROS 8,41.0,61.0,21.0,21.0,5->21->24
5,25,SOLRAD 1 (GREB),GGSE 1 (GGRS),3.0,17.0,15.0,34.0,5->34->25
5,26,SOLRAD 1 (GREB),SECOR 1B,20.0,35.0,16.0,17.0,5->17->26
5,27,SOLRAD 1 (GREB),SOLRAD 7A,14.0,28.0,15.0,41.0,5->41->27
5,28,SOLRAD 1 (GREB),GREB,10.0,22.0,13.0,21.0,5->21->28
5,29,SOLRAD 1 (GREB),OPS 3367 A,20.0,38.0,19.0,17.0,5->17->29
5,30,SOLRAD 1 (GREB),OPS 3367 B,3.0,26.0,24.0,25.0,5->34->25->30
5,31,SOLRAD 1 (GREB),OPS 4412 (TRANSIT 9),11.0,15.0,5.0,2.0,5->2->31
5,32,SOLRAD 1 (GREB),OPS 4467 A,20.0,45.0,26.0,3.0,5->17->3->32
5,33,SOLRAD 1 (GREB),OPS 4467 B,16.0,39.0,24.0,2.0,5->2->33
5,34,SOLRAD 1 (GREB),EXPLORER 20,3.0,4.0,2.0,5.0,5->34
5,35,SOLRAD 1 (GREB),COSMOS 44,48.0,62.0,15.0,36.0,5->36->35
5,36,SOLRAD 1 (GREB),OPS 5798 (TRANSIT 5B-4),16.0,17.0,2.0,5.0,5->36
5,37,SOLRAD 1 (GREB),EXPLORER 22,41.0,48.0,8.0,21.0,5->21->37
5,38,SOLRAD 1 (GREB),CALSPHERE 1,38.0,59.0,22.0,49.0,5->49->38
5,39,SOLRAD 1 (GREB),CALSPHERE 2,3.0,25.0,23.0,25.0,5->34->25->39
5,40,SOLRAD 1 (GREB),EXPLORER 25 (INJUN-4),20.0,44.0,25.0,17.0,5->17->40
5,41,SOLRAD 1 (GREB),OPS 6582 (TRANSIT 5E-5),13.0,14.0,2.0,5.0,5->41
5,42,SOLRAD 1 (GREB),OPS 6582 (TRANSIT 5B-5),20.0,41.0,22.0,17.0,5->17->42
5,43,SOLRAD 1 (GREB),TIROS 9,16.0,37.0,22.0,2.0,5->2->43
5,44,SOLRAD 1 (GREB),SECOR 3,3.0,35.0,33.0,23.0,5->34->23->44
5,45,SOLRAD 1 (GREB),GGSE 2,16.0,19.0,4.0,36.0,5->36->45
5,46,SOLRAD 1 (GREB),OPS 4988 (GREB 6),10.0,29.0,20.0,21.0,5->21->46
5,47,SOLRAD 1 (GREB),PORCUPINE 1,20.0,45.0,26.0,17.0,5->17->47
5,48,SOLRAD 1 (GREB),SOLRAD 7B,3.0,16.0,14.0,34.0,5->34->48
5,49,SOLRAD 1 (GREB),GGSE 3,38.0,39.0,2.0,5.0,5->49
6,0,COURIER 1B,VANGUARD 2,42.0,49.0,8.0,23.0,6->39->23->0
6,1,COURIER 1B,VANGUARD 3,23.0,51.0,29.0,35.0,6->35->1
6,2,COURIER 1B,EXPLORER 7,12.0,25.0,14.0,17.0,6->22->17->2
6,3,COURIER 1B,TIROS 1,19.0,20.0,2.0,6.0,6->3
6,4,COURIER 1B,TRANSIT 2A,23.0,45.0,23.0,29.0,6->35->29->4
6,5,COURIER 1B,SOLRAD 1 (GREB),39.0,45.0,7.0,15.0,6->15->5
6,7,COURIER 1B,EXPLORER 11,21.0,54.0,34.0,13.0,6->13->7
6,8,COURIER 1B,TRANSIT 4A,5.0,6.0,2.0,6.0,6->8
6,9,COURIER 1B,SOLRAD 3/INJUN 1,42.0,62.0,21.0,23.0,6->39->23->9
6,10,COURIER 1B,TIROS 3,10.0,36.0,27.0,23.0,6->39->23->10
6,11,COURIER 1B,TRANSIT 4B,21.0,37.0,17.0,3.0,6->3->11
6,12,COURIER 1B,TRAAC,10.0,44.0,35.0,23.0,6->39->23->12
6,13,COURIER 1B,TIROS 4,35.0,36.0,2.0,6.0,6->13
6,14,COURIER 1B,TIROS 5,10.0,29.0,20.0,30.0,6->39->23->30->14
6,15,COURIER 1B,FTV 3502,38.0,39.0,2.0,6.0,6->15
6,16,COURIER 1B,TIROS 6,9.0,36.0,28.0,0.0,6->39->23->0->16
6,17,COURIER 1B,ALOUETTE 1 (S-27),45.0,48.0,4.0,22.0,6->22->17
6,18,COURIER 1B,ANNA 1B,29.0,50.0,22.0,26.0,6->26->18
6,19,COURIER 1B,EXPLORER 16,6.0,26.0,21.0,15.0,6->15->19
6,20,COURIER 1B,TRANSIT 5B-1,29.0,50.0,22.0,26.0,6->26->20
6,21,COURIER 1B,RADIATION SAT (5E 1),22.0,42.0,21.0,35.0,6->35->21
6,22,COURIER 1B,TRANSIT 5B-2,12.0,13.0,2.0,6.0,6->22
6,23,COURIER 1B,TRANSIT 5E 3,9.0,12.0,4.0,39.0,6->39->23
6,24,COURIER 1B,TIROS 8,22.0,61.0,40.0,28.0,6->35->33->28->24
6,25,COURIER 1B,GGSE 1 (GGRS),42.0,56.0,15.0,38.0,6->38->25
